game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf
CHA191107160,"""version 7RS(19) of 07/07/92""",WS1,CHA,1911/07/16,CHI10,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""111,222,408,408a,426,427""","""Cliff Blau""","""Cliff Blau""",2025/05/26 4:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,16175,olmsf101,groob101,,,
CHA191107170,"""version 7RS(19) of 07/07/92""",WS1,CHA,1911/07/17,CHI10,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""109""","""Turocy""","""Turocy""",1998/12/15 12:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,6350,johnw102,langf101,,,
CHA191107180,"""version 7RS(19) of 07/07/92""",WS1,CHA,1911/07/18,CHI10,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/01/18 12:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,4650,walkd102,whitd104,,,
CHA191107200,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/07/20,CHI10,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""69""","""Turocy""","""Turocy""",1998/01/19 8:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,14750,scotj104,bendc101,youni101,,
CHA191107210,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/07/21,CHI10,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/01/19 9:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,16550,plane101,olmsf101,,,
CHA191107220,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/07/22,CHI10,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""109""","""Cliff Blau""","""Cliff Blau""",2016/07/11 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,19500,youni101,coomj101,,,
CHA191108130,"""version 7RS(19) of 07/07/92""",DET,CHA,1911/08/13,CHI10,0,0:00PM,day,false,connt901,parkd102,(none),(none),"""56,111,410,426""","""Cliff Blau""","""Cliff Blau""",2025/06/05 4:28PM,unknown,none,0,unknown,-1,soaked,none,unknown,115,6790,mullg102,whitd104,,,
CHA191108140,"""version 7RS(19) of 07/07/92""",DET,CHA,1911/08/14,CHI10,0,0:00PM,day,false,parkd102,sherj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/01/22 11:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,80,5650,walse101,wille103,,,
CHA191108150,"""version 7RS(19) of 07/07/92""",DET,CHA,1911/08/15,CHI10,0,0:00PM,day,false,parkd102,sherj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/01 3:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,5500,scotj104,summe101,,,
CHA191108160,"""version 7RS(19) of 07/07/92""",DET,CHA,1911/08/16,CHI10,0,0:00PM,day,false,parkd102,sherj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/01 3:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5600,donob101,whitd104,,,
CHA191108171,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/08/17,CHI10,1,0:00PM,day,false,parkd102,sherj901,(none),(none),"""69,109""","""Turocy""","""Turocy""",1998/03/11 10:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,coomj101,walse101,,,
CHA191108172,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/08/17,CHI10,2,0:00PM,day,false,parkd102,sherj901,(none),(none),"""69,109""","""Turocy""","""Turocy""",1998/03/21 4:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,7100,bendc101,bakej101,,,
CHA191108180,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/08/18,CHI10,0,0:00PM,day,false,parkd102,sherj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/11 11:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,6700,walse101,krauh101,,,
CHA191108190,"""version 7RS(19) of 07/07/92""",PHA,CHA,1911/08/19,CHI10,0,0:00PM,day,false,parkd102,sherj901,(none),(none),"""109,426""","""Turocy/RWood""","""Turocy/RWood""",1998/03/21 8:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,15000,morgc102,whitd104,,,
CHA191108200,"""version 7RS(19) of 07/07/92""",WS1,CHA,1911/08/20,CHI10,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""111,222,408,408a,426,427""","""Jim Herdman""","""Jim Herdman""",2025/06/07 4:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,14500,walse101,beckc102,,,
CHA191108210,"""version 7RS(19) of 07/07/92""",WS1,CHA,1911/08/21,CHI10,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/11 11:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,3500,johnw102,mogrg101,,,
CHA191108220,"""version 7RS(19) of 07/07/92""",WS1,CHA,1911/08/22,CHI10,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/11 11:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3650,whitd104,hught103,,,
CHA191108240,"""version 7RS(19) of 07/07/92""",NYA,CHA,1911/08/24,CHI10,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""73,69""","""Turocy""","""Turocy""",1998/05/24 12:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5700,walse101,quinj102,,,
CHA191108250,"""version 7RS(19) of 07/07/92""",NYA,CHA,1911/08/25,CHI10,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""73,69""","""Turocy""","""Turocy""",1998/05/25 8:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,5200,youni101,fishr101,whitd104,,
CHA191108260,"""version 7RS(19) of 07/07/92""",NYA,CHA,1911/08/26,CHI10,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""109""","""Cliff Blau""","""Cliff Blau""",2016/07/12 3:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,11500,fordr101,whitd104,,,
CHA191108270,"""version 7RS(19) of 07/07/92""",BOS,CHA,1911/08/27,CHI10,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""71,163,574,426,111""","""David W. Smith""","""David W. Smith""",2025/06/09 4:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,18000,walse101,collr103,,,
CHA191108280,"""version 7RS(19) of 07/07/92""",BOS,CHA,1911/08/28,CHI10,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/11 12:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5700,papel101,bakej101,,,
CHA191108290,"""version 7RS(19) of 07/07/92""",BOS,CHA,1911/08/29,CHI10,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/11 2:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5500,scotj104,woodj108,,,
CHA191109010,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/09/01,CHI10,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/02 12:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,6800,gregv101,walse101,,,
CHA191109020,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/09/02,CHI10,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""109""","""Turocy""","""Turocy""",1998/03/02 12:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,13500,krapg101,whitd104,,,
CHA191109031,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/09/03,CHI10,1,0:00PM,day,false,mullj901,evanb901,(none),(none),"""39,111,426""","""Rob Wood""","""Rob Wood""",2025/06/19 2:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,0,blanf102,walse101,,,
CHA191109032,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/09/03,CHI10,2,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,111,426""","""Rob Wood""","""Rob Wood""",2025/06/19 6:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,16000,kahlg101,benzj101,,,
CHA191109100,"""version 7RS(19) of 07/07/92""",SLA,CHA,1911/09/10,CHI10,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""208,111,426""","""David W. Smith""","""David W. Smith""",2025/06/13 3:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2100,benzj101,georl101,,,
CHA191110041,"""version 7RS(19) of 07/07/92""",SLA,CHA,1911/10/04,CHI10,1,0:00PM,day,false,evanb901,mullj901,(none),(none),"""109""","""Turocy""","""Turocy""",1998/03/01 4:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,walse101,nelsr104,,,
CHA191110042,"""version 7RS(19) of 07/07/92""",SLA,CHA,1911/10/04,CHI10,2,0:00PM,day,false,mullj901,evanb901,(none),(none),"""109,111,208,426""","""Turocy/RWood""","""Turocy/RWood""",1998/12/14 11:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,2200,hamie101,scotj104,,,
CHA191110071,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/10/07,CHI10,1,0:00PM,day,false,perrb901,olous901,(none),(none),"""109""","""Turocy""","""Turocy""",1998/03/01 5:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,kahlg101,walse101,,,
CHA191110072,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/10/07,CHI10,2,0:00PM,day,false,olous901,perrb901,(none),(none),"""109,426""","""Turocy/RWood""","""Turocy/RWood""",1998/12/14 11:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,76,1750,scotj104,swinj101,,,
CHA191110080,"""version 7RS(19) of 07/07/92""",CLE,CHA,1911/10/08,CHI10,0,0:00PM,day,false,perrb901,olous901,(none),(none),"""39,85,111,426""","""Jim Herdman""","""Jim Herdman""",2025/06/23 6:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4700,whitd104,jameb103,,,
BSN191104120,"""version 7RS(19) of 07/07/92""",BRO,BSN,1911/04/12,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),"""286""",,"""Cliff Blau""",2016/09/01 1:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,7014,browb102,bargc101,,,
BSN191104130,"""version 7RS(19) of 07/07/92""",BRO,BSN,1911/04/13,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1998/10/04 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5000,bellg101,matta101,,,
BSN191104140,"""version 7RS(19) of 07/07/92""",BRO,BSN,1911/04/14,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),"""2500""","""Turocy""","""Turocy""",1998/10/04 4:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2188,schab102,tylel101,,,
BSN191104170,"""version 7RS(19) of 07/07/92""",PHI,BSN,1911/04/17,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),"""71,163,266""","""David W. Smith""","""David W. Smith""",2025/04/07 1:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2043,moore103,frocs101,chalg101,,
BSN191104180,"""version 7RS(19) of 07/07/92""",PHI,BSN,1911/04/18,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""71,163,266""","""David W. Smith""","""David W. Smith""",2025/04/08 3:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,1241,brena101,parsj102,,,
BSN191104191,"""version 7RS(19) of 07/07/92""",PHI,BSN,1911/04/19,BOS05,1,0:00PM,day,false,easom101,johnj901,(none),(none),"""71a""","""Rob Wood""","""Rob Wood""",2025/04/02 7:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,5407,beebf101,browb102,,,
BSN191104192,"""version 7RS(19) of 07/07/92""",PHI,BSN,1911/04/19,BOS05,2,0:00PM,day,false,johnj901,easom101,(none),(none),"""71a,71,266""","""Rob Wood""","""Rob Wood""",2025/04/07 11:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,11164,alexg102,tylel101,,,
BSN191105040,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/05/04,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1998/10/28 10:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,1500,mathc102,browb102,,,
BSN191105050,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/05/05,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1998/11/02 2:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,2500,matta101,amesr101,,,
BSN191105060,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/05/06,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),"""65,71,163,96,99""","""David W. Smith""","""David W. Smith""",2025/04/14 4:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,8622,crand101,flahp101,marqr102,,
BSN191105080,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/05/08,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1997/09/25 9:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,2000,pfeff102,raymb101,,,
BSN191105090,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/05/09,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/14 9:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,107,3038,keefb101,tylel101,,,
BSN191105100,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/05/10,BOS05,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/14 8:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,3615,gasph101,curtc101,,,
BSN191105110,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/05/11,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/15 5:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,3661,froma101,browb102,,,
BSN191105120,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/05/12,BOS05,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2025/04/16 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3314,suggg101,pfeff102,burnb101,,
BSN191105130,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/05/13,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),,"""Turocy""","""Turocy""",1999/01/04 1:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8156,adamb104,curtc101,leifl101,,
BSN191105150,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/05/15,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1999/01/04 2:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3363,naglj101,matta101,ferrj101,,
BSN191105160,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/05/16,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1999/01/04 2:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3448,steee101,pfeff102,,,
BSN191105170,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/05/17,BOS05,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1999/01/04 2:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,3262,camnh101,curtc101,,,
BSN191105180,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/05/18,BOS05,0,0:00PM,day,false,brenb901,odayh101,(none),(none),"""269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/04/18 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,2386,harmb101,matta101,,,
BSN191105190,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/05/19,BOS05,0,0:00PM,day,false,odayh101,brenb901,(none),(none),"""269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/04/19 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,1859,goldr101,browb102,steeb102,,
BSN191105200,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/05/20,BOS05,0,0:00PM,day,false,brenb901,odayh101,(none),(none),"""269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/04/20 3:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,4560,steeb102,tylel101,,,
BSN191105220,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/05/22,BOS05,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/04/21 4:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,89,2347,salls101,curtc101,,,
BSN191105230,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/05/23,BOS05,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1997/09/28 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,1295,browm102,browb102,,,
BSN191105240,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/05/24,BOS05,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1997/11/12 8:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,1214,mcinh101,matta101,,,
BSN191105260,"""version 7RS(19) of 07/07/92""",BRO,BSN,1911/05/26,BOS05,0,0:00PM,day,false,odayh101,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/11/30 2:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,2000,curtc101,bargc101,,,
BSN191105270,"""version 7RS(19) of 07/07/92""",BRO,BSN,1911/05/27,BOS05,0,0:00PM,day,false,odayh101,(none),(none),(none),,"""Turocy""","""Turocy""",1998/11/30 2:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,6000,bellg101,browb102,ruckn101,,
BSN191105290,"""version 7RS(19) of 07/07/92""",BRO,BSN,1911/05/29,BOS05,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1998/11/30 1:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,1500,matta101,schab102,,,
BSN191105301,"""version 7RS(19) of 07/07/92""",PHI,BSN,1911/05/30,BOS05,1,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71a""","""Rob Wood""","""Rob Wood""",2025/04/02 5:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4650,moore103,browb102,,,
BSN191105302,"""version 7RS(19) of 07/07/92""",PHI,BSN,1911/05/30,BOS05,2,0:00PM,day,false,finnw901,riglc901,(none),(none),"""71a,71,266,163""","""Rob Wood""","""Rob Wood""",2025/04/02 6:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,8348,alexg102,curtc101,,,
BSN191106200,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/06/20,BOS05,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1999/01/02 12:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,marqr102,matta101,,,
BSN191106210,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/06/21,BOS05,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/02 1:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4000,mathc102,weavo101,,,
BSN191106220,"""version 7RS(19) of 07/07/92""",NY1,BSN,1911/06/22,BOS05,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1999/01/02 4:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,800,fergg101,marqr102,,,
BSN191107060,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/07/06,BOS05,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,240,574""","""Rob Wood""","""Rob Wood""",2025/06/09 1:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,202,793,smitf106,weavo101,,,
BSN191107070,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/07/07,BOS05,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""71,163,240""","""Rob Wood""","""Rob Wood""",2025/05/18 5:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2108,perdh101,suggg101,,,
BSN191107080,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/07/08,BOS05,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,240,574""","""Rob Wood""","""Rob Wood""",2025/06/10 6:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,3565,keefb101,mctib101,,,
BSN191107100,"""version 7RS(19) of 07/07/92""",CIN,BSN,1911/07/10,BOS05,0,0:00PM,day,false,brenb901,klemb901,(none),(none),"""71,163,240,574""","""Rob Wood""","""Rob Wood""",2025/05/22 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,1149,weavo101,gasph101,,,
BSN191107121,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/07/12,BOS05,1,0:00PM,day,false,klemb901,brenb901,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2017/09/12 1:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,salls101,perdh101,,,
BSN191107122,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/07/12,BOS05,2,0:00PM,day,false,brenb901,klemb901,(none),(none),"""574,269,163,208""","""Cliff Blau""","""Cliff Blau""",2025/05/23 4:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,3973,,,,,
BSN191107130,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/07/13,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""71,102,128,163,208,574""","""Cliff Blau""","""Cliff Blau""",2025/05/24 5:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,2049,steeb102,weavo101,,,
BSN191107140,"""version 7RS(19) of 07/07/92""",SLN,BSN,1911/07/14,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""208,163,269,574""","""Cliff Blau""","""Cliff Blau""",2025/05/25 4:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,2318,tylel101,goldr101,,,
BSN191107150,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/07/15,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""109""","""Cliff Blau""","""Cliff Blau""",2016/07/10 4:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,5148,perdh101,mcinh101,pfeff102,,
BSN191107171,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/07/17,BOS05,1,0:00PM,day,false,odayh101,emslb101,(none),(none),"""109""","""Cliff Blau""","""Cliff Blau""",2016/07/10 7:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,reule101,mctib101,,,
BSN191107172,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/07/17,BOS05,2,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/03/25 1:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5341,colek101,grifh101,,,
BSN191107180,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/07/18,BOS05,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/01/18 11:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,1200,richl102,tylel101,,,
BSN191107190,"""version 7RS(19) of 07/07/92""",CHN,BSN,1911/07/19,BOS05,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Turocy""","""Turocy""",1998/01/18 11:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,2576,browm102,pfeff102,,,
BSN191107201,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/07/20,BOS05,1,0:00PM,day,false,johnj901,easom101,(none),(none),,"""Turocy""","""Turocy""",1999/01/09 5:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,camnh101,grifh101,,,
BSN191107202,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/07/20,BOS05,2,0:00PM,day,false,easom101,johnj901,(none),(none),,"""Turocy""","""Turocy""",1999/01/09 5:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,4021,steee101,weavo101,,,
BSN191107210,"""version 7RS(19) of 07/07/92""",PIT,BSN,1911/07/21,BOS05,0,0:00PM,day,false,johnj901,easom101,(none),(none),,"""Turocy""","""Turocy""",1999/01/09 5:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2023,gardh101,fergg101,,,
